src-text	src-lang	tgt-text	tgt-lang	tgt-lang-var
kolegyně	ces	Genosse	deu	157
soudružka	ces	Genosse	deu	157
geoložka	ces	Geologin	deu	157
celnice	ces	Gepflogenheiten	deu	157
vyslankyně	ces	Gesandte	deu	157
řidička	ces	Gerätetreiber	deu	157
obchodnice	ces	Geschäftsfrau	deu	157
podnikatelka	ces	Geschäftsfrau	deu	157
obchodnice	ces	Geschäftsfrau	deu	157
byznysmenka	ces	Geschäftsfrau	deu	157
byznysmenka	ces	Geschäftsfrau	deu	157
obchodnice	ces	Geschäftsfrau	deu	157
podnikatelka	ces	Geschäftsfrau	deu	157
kuplířka	ces	Gevatterin	deu	157
celnice	ces	Gewohnheiten	deu	157
prostitutka	ces	Gigoló	spa	666
skautka	ces	Girl Scout	eng	187
voyeurka	ces	Glotzer	deu	157
vychovatelka	ces	Gouvernante	deu	157
vychovatelka	ces	Gouvernante	deu	157
tužka	ces	Graphitschreiber	deu	157
stařena	ces	Greisin	deu	157
stařena	ces	Greisin	deu	157
stařena	ces	Greisin	deu	157
čarodějnice	ces	Greisin	deu	157
srna	ces	Hindin	deu	157
fanynka	ces	Groupie	deu	157
obdivovatelka	ces	Groupie	deu	157
velkokněžna	ces	Großherzogin	deu	157
velkovévodkyně	ces	Großherzogin	deu	157
hraběnka	ces	Gräfin	deu	157
hraběnka	ces	Gräfin	deu	157
hraběnka	ces	Gräfin	deu	157
hraběnka	ces	Gräfin	deu	157
hraběnka	ces	Gräfin	deu	157
zakladatelka	ces	Gründerin	deu	157
zakladatelka	ces	Gründervater	deu	157
gymnastka	ces	Gymnastin	deu	157
gynekoložka	ces	Gynäkologin	deu	157
gynekoložka	ces	Gynäkologin	deu	157
zahradnice	ces	Gärtner	deu	157
zahradnice	ces	Gärtnerin	deu	157
uličnice	ces	Göre	deu	157
sponzorka	ces	Gönnerin	deu	157
kastelánka	ces	Gürtelgehänge	deu	157
kadeřnice	ces	Haarschneider	deu	157
dělnice	ces	Hackler	deu	157
ještěrka	ces	Hagedis	nld	512
palička	ces	Hammer	deu	157
manikérka	ces	Handpflege	deu	157
manikérka	ces	Handpfleger	deu	157
harfistka	ces	Harfenist	deu	157
harfistka	ces	Harfenistin	deu	157
harfistka	ces	Harfenspieler	deu	157
harfistka	ces	Harfenspielerin	deu	157
harfistka	ces	Harfner	deu	157
zaječice	ces	Hase	deu	157
zaječice	ces	Hase	deu	157
hrdinka	ces	Hauptfigur	deu	157
hospodyně	ces	Hausfrau	deu	157
hospodyně	ces	Hausfrau	deu	157
hospodyně	ces	Hausfrau	deu	157
hospodyně	ces	Haushälterin	deu	157
domovnice	ces	Hausmeister	deu	157
domovnice	ces	Hausmeister	deu	157
domovnice	ces	Hausmeister	deu	157
domovnice	ces	Hausmeisterin	deu	157
domovnice	ces	Hausmeisterin	deu	157
vychovatelka	ces	Hauslehrerin	deu	157
domovnice	ces	Hausbesorger	deu	157
hospodářka	ces	Hausmutter	deu	157
celnice	ces	Hauptzollamt	deu	157
domovnice	ces	Hauswartin	deu	157
domovnice	ces	Hauswartin	deu	157
domovnice	ces	Hauswart	deu	157
domovnice	ces	Hauswart	deu	157
židovka	ces	Hebrew	eng	187
svatba	ces	Heirat	deu	157
svatba	ces	Heirat	deu	157
svatba	ces	Heirat	deu	157
svatba	ces	Heirat	deu	157
svatba	ces	Heirat	deu	157
svatba	ces	Heirat	deu	157
svatba	ces	Heirat	deu	157
dohazovačka	ces	Heiratsvermittler	deu	157
dohazovačka	ces	Heiratsvermittlerin	deu	157
hrdinka	ces	Held	deu	157
hrdinka	ces	Held	deu	157
hrdinka	ces	Held	deu	157
hrdinka	ces	Held	deu	157
hrdinka	ces	Heldin	deu	157
hrdinka	ces	Heldin	deu	157
hrdinka	ces	Heldin	deu	157
hrdinka	ces	Heldin	deu	157
hrdinka	ces	Heldin	deu	157
hrdinka	ces	Heldin	deu	157
hrdinka	ces	Heldin	deu	157
pomocnice	ces	Helferin	deu	157
asistentka	ces	Helfer	deu	157
pomocnice	ces	Helfer	deu	157
asistentka	ces	Helfer	deu	157
pomocnice	ces	Helfer	deu	157
hrdinka	ces	Heroine	deu	157
hrdinka	ces	Heroine	deu	157
hrdinka	ces	Heroine	deu	157
paní	ces	Herrin	deu	157
vládkyně	ces	Herrin	deu	157
paní	ces	Herrin	deu	157
čarodějnice	ces	Hexe	deu	157
čarodějnice	ces	Hexe	deu	157
čarodějnice	ces	Hexe	deu	157
čarodějnice	ces	Hexe	deu	157
čarodějnice	ces	Hexe	deu	157
čarodějnice	ces	Hexe	deu	157
čarodějnice	ces	Hexe	deu	157
čarodějnice	ces	Hexenmeister	deu	157
čarodějnice	ces	Hexer	deu	157
pomocnice	ces	Hilfe	deu	157
asistentka	ces	Hilfskraft	deu	157
pomocnice	ces	Hilfskraft	deu	157
asistentka	ces	Hilfsprogramm	deu	157
pomocnice	ces	Hilfsprogramm	deu	157
srna	ces	Hirschkuh	deu	157
pastýřka	ces	Hirtin	deu	157
srna	ces	Hirsch	deu	157
svatba	ces	Hochzeit	deu	157
svatba	ces	Hochzeit	deu	157
svatba	ces	Hochzeit	deu	157
svatba	ces	Hochzeit	deu	157
svatba	ces	Hochzeit	deu	157
svatba	ces	Hochzeit	deu	157
svatba	ces	Hochzeit	deu	157
svatba	ces	Hochzeit	deu	157
svatba	ces	Hochzeit	deu	157
svatba	ces	Hochzeit	deu	157
svatba	ces	Hochzeit	deu	157
svatba	ces	Hochzeit	deu	157
svatba	ces	Hochzeit	deu	157
profesorka	ces	Hochschullehrer	deu	157
profesorka	ces	Hochschullehrer	deu	157
studentka	ces	Hochschüler	deu	157
novomanželka	ces	Hochzeitsreisende	deu	157
novomanželka	ces	Hochzeitsreisender	deu	157
profesorka	ces	Hochschullehrerin	deu	157
svatba	ces	Hochzeitsfeier	deu	157
svatba	ces	Hochzeitszeremonie	deu	157
svatba	ces	Hochzeits…	deu	157
svatba	ces	Hochzeitsfest	deu	157
svatba	ces	Hochzeitsgesellschaft	deu	157
svatba	ces	Hochzeitsparty	deu	157
naivka	ces	Hohlkopf	deu	157
prostitutka	ces	Hooker	eng	187
trubka	ces	Horn	deu	157
naivka	ces	Hornochse	deu	157
hosteska	ces	Hostess	deu	157
stevardka	ces	Hostess	deu	157
hosteska	ces	Hosteß	deu	157
prostitutka	ces	Hure	deu	157
prostitutka	ces	Hure	deu	157
prostitutka	ces	Hure	deu	157
prostitutka	ces	Hure	deu	157
prostitutka	ces	Hure	deu	157
paní	ces	Hure	deu	157
prostitutka	ces	Hure	deu	157
prostitutka	ces	Hure	deu	157
kloboučnice	ces	Hutmacher	deu	157
modistka	ces	Hutmacher	deu	157
kloboučnice	ces	Hutmacherin	deu	157
modistka	ces	Hutmacherin	deu	157
holubinka	ces	Hymenomycetes	spa	666
nadřízená	ces	Hypernym	deu	157
nadřízená	ces	Hyperonym	deu	157
vrstevnice	ces	Höhenschichtlinie	deu	157
vrstevnice	ces	Höhenschichtlinie	deu	157
stevardka	ces	Hôtesse	fra	211
stevardka	ces	Hôtesse de l’air	fra	211
vrstevnice	ces	Höhenlinienkarte	deu	157
vlčice	ces	Hündin	deu	157
naivka	ces	Idiot	deu	157
ještěrka	ces	Iguanidae	deu	157
indiánka	ces	Indiaan	nld	512
ilustrátorka	ces	Illustrator	deu	157
indiánka	ces	Indiaanse	nld	512
indiánka	ces	Indian	eng	187
indiánka	ces	Indianerin	deu	157
indiánka	ces	Indianerin	deu	157
indiánka	ces	Indianerin	deu	157
indiánka	ces	Indianer	deu	157
indiánka	ces	Indien	fra	211
indiánka	ces	Indienne	fra	211
inženýrka	ces	Ingenieur	deu	157
majitelka	ces	Inhaberin	deu	157
vlastnice	ces	Inhaberin	deu	157
obyvatelka	ces	Insasse	deu	157
repetilka	ces	Irrwisch	deu	157
vrstevnice	ces	Isohypse	deu	157
trubka	ces	Isolierrohr	deu	157
vrstevnice	ces	Isogramm	deu	157
vrstevnice	ces	Isolinie	deu	157
židovka	ces	Jewess	eng	187
židovka	ces	Jewess	eng	187
židovka	ces	Jewess	eng	187
židovka	ces	Jewish woman	eng	187
židovka	ces	Jewish woman	eng	187
židovka	ces	Jew	eng	187
novinářka	ces	Journalist	deu	157
novinářka	ces	Journalist	deu	157
novinářka	ces	Journalist	deu	157
novinářka	ces	Journalistin	deu	157
novinářka	ces	Journalistin	deu	157
židovka	ces	Jude	deu	157
židovka	ces	Juive	fra	211
panna	ces	Jungfrau	deu	157
panna	ces	Jungfrau	deu	157
panna	ces	Jungfrau	deu	157
panna	ces	Jungfrau	deu	157
panna	ces	Jungfrau	deu	157
panna	ces	Jungfrau	deu	157
panna	ces	Jungfrau	deu	157
panna	ces	Jungfrau	deu	157
panna	ces	Jungfrau	deu	157
panna	ces	Jungfrau	deu	157
paní	ces	Jungfrau	deu	157
panna	ces	Jungfrau	deu	157
panna	ces	Jungfrau	deu	157
novomanželka	ces	Jungvermählte	deu	157
novomanželka	ces	Jungvermählter	deu	157
panna	ces	Jungfer	deu	157
právnička	ces	Juristin	deu	157
lovkyně	ces	Jägerin	deu	157
židovka	ces	Jüdin	deu	157
židovka	ces	Jüdin	deu	157
obkladačka	ces	Kachel	deu	157
dlaždička	ces	Kachel	deu	157
dlaždička	ces	Kachel	deu	157
obkladačka	ces	Kachel	deu	157
dlaždička	ces	Kacheln	deu	157
císařovna	ces	Kaiserin	deu	157
císařovna	ces	Kaiserin	deu	157
císařovna	ces	Kaiserin	deu	157
císařovna	ces	Kaiserin	deu	157
císařovna	ces	Kaiserin	deu	157
císařovna	ces	Kaiserin	deu	157
císařovna	ces	Kaiserin	deu	157
kamarádka	ces	Kameradin	deu	157
soudružka	ces	Kameradin	deu	157
kamarádka	ces	Kamerad	deu	157
kamarádka	ces	Kamerad	deu	157
příznivkyně	ces	Kamerad	deu	157
soudružka	ces	Kamerad	deu	157
trubka	ces	Kanal	deu	157
kancléřka	ces	Kanzler	deu	157
štětka	ces	Karden	deu	157
štětka	ces	Karde	deu	157
štětka	ces	Karde	deu	157
štětka	ces	Karde	deu	157
dirigentka	ces	Kassiererin	deu	157
obchodnice	ces	Kauffrau	deu	157
byznysmenka	ces	Kauffrau	deu	157
obchodnice	ces	Kauffrau	deu	157
podnikatelka	ces	Kauffrau	deu	157
kuželka	ces	Kegel	deu	157
kuželka	ces	Kegel	deu	157
číšnice	ces	Kellnerin	deu	157
číšnice	ces	Kellnerin	deu	157
číšnice	ces	Kellnerin	deu	157
číšnice	ces	Kellnerin	deu	157
číšnice	ces	Kellnerin	deu	157
milovnice	ces	Kenner	deu	157
odbornice	ces	Kenner	deu	157
odbornice	ces	Kennerin	deu	157
paní	ces	Kinderhüter	deu	157
opatrovatelka	ces	Kinderhüter	deu	157
bouchačka	ces	Kindergewehr	deu	157
kreslířka	ces	Kiste	deu	157
klavíristka	ces	Klavierspielerin	deu	157
pianistka	ces	Klavierspielerin	deu	157
klavíristka	ces	Klavierspielerin	deu	157
klavíristka	ces	Klavierspieler	deu	157
manekýnka	ces	Kleiderpuppe	deu	157
modelka	ces	Kleiderpuppe	deu	157
motýlice	ces	Kleinlibellen	deu	157
kleptomanka	ces	Kleptomanin	deu	157
motýlice	ces	Kleinlibelle	deu	157
klientela	ces	Klientel	deu	157
klientela	ces	Klientel	deu	157
klientela	ces	Klientel	deu	157
mniška	ces	Klosterfrau	deu	157
mniška	ces	Klosterschwester	deu	157
kuchařka	ces	Kochbuch	deu	157
kuchařka	ces	Kochbuch	deu	157
kuchařka	ces	Kochbuch	deu	157
kuchařka	ces	Kochbuch	deu	157
kuchařka	ces	Kochbuch	deu	157
kuchařka	ces	Koch	deu	157
kolegyně	ces	Kollegin	deu	157
kolegyně	ces	Kollegin	deu	157
kolegyně	ces	Kolleginnen	deu	157
kolegyně	ces	Kollege	deu	157
kamarádka	ces	Kollege	deu	157
příznivkyně	ces	Kollege	deu	157
kolegyně	ces	Kollege	deu	157
komsomolka	ces	Komsomolzin	deu	157
komunistka	ces	Kommunistin	deu	157
milenka	ces	Konkubine	deu	157
paní	ces	Konkubine	deu	157
prostitutka	ces	Konkubine	deu	157
novinářka	ces	Korrespondent	deu	157
novinářka	ces	Korrespondentin	deu	157
kosmonautka	ces	Kosmonautin	deu	157
kosmetička	ces	Kosmetiker	deu	157
kosmetička	ces	Kosmetikerin	deu	157
motorka	ces	Kraftfahrrad	deu	157
motorka	ces	Kraftfahrrad	deu	157
motorka	ces	Krad	deu	157
motorka	ces	Krad	deu	157
motorka	ces	Kraftrad	deu	157
motorka	ces	Kraftrad	deu	157
ošetřovatelka	ces	Krankenpflegerin	deu	157
ošetřovatelka	ces	Krankenpflegerin	deu	157
ošetřovatelka	ces	Krankenschwester	deu	157
ošetřovatelka	ces	Krankenschwester	deu	157
ošetřovatelka	ces	Krankenpfleger	deu	157
pastelka	ces	Kreide	deu	157
štětka	ces	Krempel	deu	157
bylinkářka	ces	Kräuterkenner	deu	157
bylinářka	ces	Kräuterkenner	deu	157
bylinkářka	ces	Kräuterkennerin	deu	157
bylinářka	ces	Kräuterkennerin	deu	157
bylinkářka	ces	Kräutersammler	deu	157
bylinářka	ces	Kräutersammler	deu	157
bylinkářka	ces	Kräutersammlerin	deu	157
bylinářka	ces	Kräutersammlerin	deu	157
samice	ces	Kuh	deu	157
zákaznice	ces	Kundin	deu	157
klientela	ces	Kundschaft	deu	157
klientela	ces	Kundschaft	deu	157
kamarádka	ces	Kumpel	deu	157
kamarádka	ces	Kumpel	deu	157
příznivkyně	ces	Kumpel	deu	157
soudružka	ces	Kumpel	deu	157
kuplířka	ces	Kupplerin	deu	157
dohazovačka	ces	Kupplerin	deu	157
dohazovačka	ces	Kuppler	deu	157
milenka	ces	Kurtisane	deu	157
paní	ces	Kurtisane	deu	157
prostitutka	ces	Kurtisane	deu	157
prostitutka	ces	Kurtisane	deu	157
bojovnice	ces	Kämpferin	deu	157
kuchařka	ces	Köchin	deu	157
kuchařka	ces	Köchin	deu	157
princezna	ces	Königstochter	deu	157
umělkyně	ces	Künstlerin	deu	157
laborantka	ces	Laborantin	deu	157
ještěrka	ces	Lacerta	eng	187
ještěrka	ces	Lacerta	spa	666
ještěrka	ces	Lacertidae	deu	157
prodavačka	ces	Ladenverkäufer	deu	157
prodavačka	ces	Ladenverkäuferin	deu	157
kreslířka	ces	Lade	deu	157
šlechtična	ces	Lady Amherst’s pheasant	eng	187
potápka	ces	Lappentaucher	deu	157
potápka	ces	Lappentaucher	deu	157
učitelka	ces	Lehrerin	deu	157
učitelka	ces	Lehrerin	deu	157
učitelka	ces	Lehrerin	deu	157
profesorka	ces	Lehrstuhlinhaber	deu	157
profesorka	ces	Lehrstuhlinhaberin	deu	157
atletka	ces	Leichtathlet	deu	157
atletka	ces	Leichtathletin	deu	157
ředitelka	ces	Leiterin	deu	157
lektorka	ces	Lektorin	deu	157
čtenářka	ces	Lektorin	deu	157
čtenářka	ces	Lektor	deu	157
leninistka	ces	Leninist	eng	187
čtenářka	ces	Leserin	deu	157
čtenářka	ces	Leser	deu	157
milenka	ces	Liebe	deu	157
milenka	ces	Liebhaber	deu	157
milenka	ces	Liebhaber	deu	157
milovnice	ces	Liebhaber	deu	157
milenka	ces	Liebhaberin	deu	157
prostitutka	ces	Liebesdienerin	deu	157
milenka	ces	Lieber	deu	157
milovnice	ces	Lieber	deu	157
markytánka	ces	Lieferant	deu	157
likérka	ces	Likörfabrik	deu	157
levačka	ces	Linkshänder	deu	157
levačka	ces	Linkshänder	deu	157
levačka	ces	Linkshänder	deu	157
levačka	ces	Linkshänder	deu	157
levačka	ces	Linkshänderin	deu	157
levačka	ces	Linkshänderin	deu	157
levačka	ces	Linkshänderin	deu	157
levačka	ces	Linkshänderin	deu	157
dírkovačka	ces	Locher	deu	157
milenka	ces	Lover	deu	157
milovnice	ces	Lover	deu	157
kuplířka	ces	Lude	deu	157
cizoložnice	ces	Luder	deu	157
nestoudnice	ces	Luder	deu	157
prostitutka	ces	Luder	deu	157
běžkyně	ces	Läuferin	deu	157
lhářka	ces	Lügenbold	deu	157
lhářka	ces	Lügenmaul	deu	157
lhářka	ces	Lügner	deu	157
lhářka	ces	Lügnerin	deu	157
paní	ces	Madam	deu	157
paní	ces	Madame	fra	211
paní	ces	Madame	fra	211
paní	ces	Madame	fra	211
paní	ces	Madame	fra	211
paní	ces	Madame	fra	211
paní	ces	Madame	deu	157
panna	ces	Maid	deu	157
panna	ces	Maid	deu	157
panna	ces	Maid	deu	157
vodnice	ces	Mairübe	deu	157
vodnice	ces	Mairübe	deu	157
vodnice	ces	Mairübe	deu	157
malířka	ces	Malerin	deu	157
pastelka	ces	Malstift	deu	157
křesťanka	ces	Manichaeism	eng	187
manikérka	ces	Maniküre	deu	157
manekýnka	ces	Mannequin	deu	157
manekýnka	ces	Mannequin	deu	157
modelka	ces	Mannequin	deu	157
manekýnka	ces	Mannequin	deu	157
modelka	ces	Mannequin	deu	157
manekýnka	ces	Mannequin	deu	157
modelka	ces	Mannequin	deu	157
mužatka	ces	Mannweib	deu	157
mužatka	ces	Mannweib	deu	157
markytánka	ces	Marketender	deu	157
markytánka	ces	Marketenderin	deu	157
odbornice	ces	Marktkenner	deu	157
zednářka	ces	Mason	eng	187
masérka	ces	Masseuse	deu	157
masérka	ces	Masseuse	deu	157
masérka	ces	Masseurin	deu	157
masérka	ces	Masseurin	deu	157
masérka	ces	Masseur	deu	157
masérka	ces	Masseur, Masseuse	deu	157
plemenice	ces	Maternaleffekt	deu	157
plemenice	ces	Maternität	deu	157
hospodářka	ces	Matrone	deu	157
zednice	ces	Mauerbienen	deu	157
medička	ces	Medikus	deu	157
medička	ces	Medizinerin	deu	157
medička	ces	Medizinstudent	deu	157
medička	ces	Medizinstudentin	deu	157
zbrojnice	ces	Meisterwerkstatt	deu	157
autorka	ces	Merkheft	deu	157
hosteska	ces	Messehostess	deu	157
hosteska	ces	Messehostess	deu	157
hostitelka	ces	Messehostess	deu	157
prostitutka	ces	Metze	deu	157
paní	ces	Mieze	deu	157
mikrobioložka	ces	Mikrobiologin	deu	157
milionářka	ces	Millionär	deu	157
ministryně	ces	Ministerin	deu	157
paní	ces	Miss	eng	187
manželka	ces	Miss	eng	187
paní	ces	Miss	eng	187
paní	ces	Missus	eng	187
spolupracovnice	ces	Mitarbeiterin	deu	157
dělnice	ces	Mitarbeiterin	deu	157
pracovnice	ces	Mitarbeiterin	deu	157
spolumajitelka	ces	Mitbesitzerin	deu	157
spolumajitelka	ces	Mitinhaberin	deu	157
asistentka	ces	Mitarbeiter	deu	157
pomocnice	ces	Mitarbeiter	deu	157
kolegyně	ces	Mitarbeiter	deu	157
dělnice	ces	Mitarbeiter	deu	157
asistentka	ces	Mitarbeiter	deu	157
pomocnice	ces	Mitarbeiter	deu	157
kolegyně	ces	Mitarbeiter	deu	157
členka	ces	Mitglied	deu	157
soudružka	ces	Mitstreiter	deu	157
paní	ces	Mme	fra	211
manželka	ces	Mme	fra	211
paní	ces	Mme	fra	211
paní	ces	Mme	fra	211
modelka	ces	Model	deu	157
modelka	ces	Model	deu	157
manekýnka	ces	Model	deu	157
modelka	ces	Model	deu	157
modelka	ces	Modell	deu	157
modelka	ces	Modell	deu	157
modelka	ces	Modell	deu	157
moderátorka	ces	Moderator	deu	157
manekýnka	ces	Modellpuppe	deu	157
modelka	ces	Modellpuppe	deu	157
manekýnka	ces	Modellpuppen	deu	157
modelka	ces	Modellpuppen	deu	157
modistka	ces	Modistin	deu	157
kloboučnice	ces	Modistin	deu	157
modistka	ces	Modistin	deu	157
kadeřnice	ces	Modezeichner	deu	157
kadeřnice	ces	Modezeichnerin	deu	157
černoška	ces	Mohr	deu	157
černoška	ces	Mohrin	deu	157
motorka	ces	Motorrad	deu	157
motorka	ces	Motorrad	deu	157
motorka	ces	Motorrad	deu	157
motorka	ces	Motorrad	deu	157
motorka	ces	Motorrad	deu	157
motorka	ces	Motorrad	deu	157
motorka	ces	Motorrad	deu	157
paní	ces	Mrs	eng	187
paní	ces	Mrs	eng	187
paní	ces	Mrs	eng	187
paní	ces	Mrs	eng	187
paní	ces	Mrs	eng	187
manželka	ces	Mrs	eng	187
paní	ces	Mrs	eng	187
paní	ces	Mrs.	eng	187
paní	ces	Mrs.	eng	187
manželka	ces	Mrs.	eng	187
paní	ces	Mrs.	eng	187
paní	ces	Mrs.	eng	187
manželka	ces	Ms	eng	187
paní	ces	Ms	eng	187
manželka	ces	Ms.	eng	187
paní	ces	Ms.	eng	187
mulatka	ces	Mulattin	deu	157
muslimka	ces	Muslim	eng	187
muslimka	ces	Muslim	eng	187
muslimka	ces	Muslime	deu	157
plemenice	ces	Mutter	deu	157
plemenice	ces	Mutterschaft	deu	157
plemenice	ces	Muttertier	deu	157
samice	ces	Muttertier	deu	157
manželka	ces	Mw.	nld	512
paní	ces	Mw.	nld	512
paní	ces	Mw.	nld	512
převorka	ces	Mutter Oberin	deu	157
panna	ces	Mädchen	deu	157
paní	ces	Mädchen	deu	157
panna	ces	Mädchen	deu	157
paní	ces	Mädel	deu	157
mecenáška	ces	Mäzenatin	deu	157
milenka	ces	Mätresse	deu	157
paní	ces	Mätresse	deu	157
prostitutka	ces	Mätresse	deu	157
vražedkyně	ces	Mörderin	deu	157
vražedkyně	ces	Mörderin	deu	157
vražedkyně	ces	Mörderin	deu	157
palička	ces	Mörserkeule	deu	157
mlynářka	ces	Müllerin	deu	157
sousedka	ces	Nachbarin	deu	157
sousedka	ces	Nachbarin	deu	157
sousedka	ces	Nachbarin	deu	157
sousedka	ces	Nachbarin	deu	157
sousedka	ces	Nachbarin	deu	157
sousedka	ces	Nachbarin	deu	157
manikérka	ces	Nagelpflege	deu	157
jmenovkyně	ces	Namensvetter	deu	157
jmenovkyně	ces	Namensvetter	deu	157
jmenovkyně	ces	Namensschwester	deu	157
jmenovkyně	ces	Namensbruder	deu	157
narkomanka	ces	Narkomane	deu	157
naivka	ces	Narr	deu	157
vodnice	ces	Navette	deu	157
sousedka	ces	Nebenmann	deu	157
černoška	ces	Negress	eng	187
černoška	ces	Negerin	deu	157
černoška	ces	Negerin	deu	157
černoška	ces	Negerin	deu	157
černoška	ces	Negro	eng	187
černoška	ces	Neger	deu	157
hlístice	ces	Nematoden	deu	157
hlístice	ces	Nematoda	eng	187
hlístice	ces	Nematoda	deu	157
hlístice	ces	Nematode	deu	157
hlístice	ces	Nematode	deu	157
hlístice	ces	Nematoda	fra	211
hlístice	ces	Nematoda	spa	666
nekuřačka	ces	Nichtraucherin	deu	157
nekuřačka	ces	Nichtraucherin	deu	157
nekuřačka	ces	Nichtraucher	deu	157
cizinka	ces	Nichteingeweihte	deu	157
cizinka	ces	Nichteingeweihter	deu	157
svůdkyně	ces	Nixe	deu	157
vrstevnice	ces	Niveaulinie	deu	157
černoška	ces	Noire	fra	211
černoška	ces	Noire	fra	211
černoška	ces	Noir	fra	211
mniška	ces	Nonne	deu	157
mniška	ces	Nonne	deu	157
sudička	ces	Norne	deu	157
autorka	ces	Notizheft	deu	157
novicka	ces	Novize	deu	157
novicka	ces	Novizin	deu	157
uživatelka	ces	Nutzerin	deu	157
prostitutka	ces	Nutte	deu	157
prostitutka	ces	Nutte	deu	157
prostitutka	ces	Nutte	deu	157
sousedka	ces	Nächste	deu	157
číšnice	ces	Ober	deu	157
nadřízená	ces	Oberbegriff	deu	157
převorka	ces	Oberschwester	deu	157
starostka	ces	Obmännin	deu	157
mniška	ces	Ordensschwester	deu	157
ornitoložka	ces	Ornithologin	deu	157
převorka	ces	Oberin	deu	157
paranoička	ces	Paranoide	deu	157
sudička	ces	Parca	eng	187
partnerka	ces	Partnerin	deu	157
sudička	ces	Parze	deu	157
sudička	ces	Parze	deu	157
pasažérka	ces	Passagierine	deu	157
pastelka	ces	Pastellstift	deu	157
pastýřka	ces	Pastorin	deu	157
pirožka	ces	Pastetchen	deu	157
kmotřenka	ces	Patenkind	deu	157
pacientka	ces	Patientin	deu	157
pacientka	ces	Patientin	deu	157
pacientka	ces	Patientin	deu	157
kmotřenka	ces	Patentochter	deu	157
pacientka	ces	Patient	deu	157
patriotka	ces	Patriotin	deu	157
vlastenka	ces	Patriotin	deu	157
ochránkyně	ces	Patronin	deu	157
patronka	ces	Patronin	deu	157
pedikérka	ces	Pediküre	deu	157
domovnice	ces	Pedell	deu	157
důchodkyně	ces	Pensionär	deu	157
kněžka	ces	Pfarrerin	deu	157
pávice	ces	Pfau	deu	157
pávice	ces	Pfauenhenne	deu	157
schovanka	ces	Pflegekind	deu	157
pěstounka	ces	Pflegemutter	deu	157
pěstounka	ces	Pflegemutter	deu	157
ošetřovatelka	ces	Pflegerin	deu	157
pečovatelka	ces	Pflegerin	deu	157
ošetřovatelka	ces	Pflegerin	deu	157
schovanka	ces	Pflegetochter	deu	157
ošetřovatelka	ces	Pfleger	deu	157
domovnice	ces	Pförtner	deu	157
farmaceutka	ces	Pharmazeutin	deu	157
pianistka	ces	Pianistin	deu	157
klavíristka	ces	Pianistin	deu	157
klavíristka	ces	Pianist	deu	157
štětka	ces	Pinsel	deu	157
štětka	ces	Pinsel	deu	157
biletářka	ces	Platzanweiserin	deu	157
biletářka	ces	Platzanweiserin	deu	157
uvaděčka	ces	Platzanweiserin	deu	157
žvanilka	ces	Plaudrerin	deu	157
básnířka	ces	Poet	deu	157
básnířka	ces	Poet	deu	157
básnířka	ces	Poetin	deu	157
básnířka	ces	Poetin	deu	157
básnířka	ces	Poetin	deu	157
básnířka	ces	Poetin	deu	157
politička	ces	Politiker	deu	157
politička	ces	Politiker	deu	157
politička	ces	Politiker	deu	157
politička	ces	Politikerin	deu	157
politička	ces	Politikerin	deu	157
politička	ces	Politikerin	deu	157
politička	ces	Politikerin	deu	157
politoložka	ces	Politologe	deu	157
politoložka	ces	Politologe	deu	157
politoložka	ces	Politologe	deu	157
politoložka	ces	Politologin	deu	157
politoložka	ces	Politologin	deu	157
politoložka	ces	Politologin	deu	157
politoložka	ces	Politologin	deu	157
policistka	ces	Polizistin	deu	157
policistka	ces	Polizistin	deu	157
policistka	ces	Polizistin	deu	157
politoložka	ces	Politikwissenschaftler	deu	157
policistka	ces	Polizeibeamtin	deu	157
policistka	ces	Polizist	deu	157
praktikantka	ces	Praktikantin	deu	157
kněžka	ces	Priesterin	deu	157
kněžka	ces	Priesterin	deu	157
