src-text	src-lang	tgt-text	tgt-lang	tgt-lang-var
děvka	ces	Cyprian	eng	187
jezevčík	ces	Dachshund	deu	157
jezevčík	ces	Dachshund	deu	157
jezevčík	ces	Dachshund	deu	157
jezevčík	ces	Dachshund	deu	157
jezevčík	ces	Dachshund	deu	157
jezevčík	ces	Dachshund	deu	157
jezevčík	ces	Dackel	deu	157
jezevčík	ces	Dackel	deu	157
jezevčík	ces	Dackel	deu	157
jezevčík	ces	Dackel	deu	157
jezevčík	ces	Dackel	deu	157
jezevčík	ces	Dackel	deu	157
jezevčík	ces	Dackel	deu	157
jezevčík	ces	Dackel	deu	157
jezevčík	ces	Dackel	deu	157
jezevčík	ces	Dackel	deu	157
došek	ces	Dachstroh	deu	157
tatínek	ces	Dad	eng	187
tatínek	ces	Dad	eng	187
vlnka	ces	Dahinplätschern	deu	157
jiřinka	ces	Dahlie	deu	157
prádélko	ces	Damenunterwäsche	deu	157
prádélko	ces	Damenunterwäsche	deu	157
hospodyňka	ces	Dame des Hauses	deu	157
střívko	ces	Darmsaite	deu	157
obrázek	ces	Darstellung	deu	157
obrázek	ces	Darstellung	deu	157
obrázek	ces	Darstellung	deu	157
obrázek	ces	Darstellung	deu	157
popisek	ces	Datenbeschriftung	deu	157
schůzka	ces	Date	deu	157
schůzka	ces	Date	deu	157
krabička	ces	Datenpaket	deu	157
dečka	ces	Deckchen	deu	157
poklička	ces	Deckel	deu	157
víčko	ces	Deckel	deu	157
poklička	ces	Deckel	deu	157
poklička	ces	Deckel	deu	157
košík	ces	Deckelkorb	deu	157
víčko	ces	Deckelfolie	deu	157
schodek	ces	Defizit	deu	157
lahůdka	ces	Delikatesse	deu	157
lahůdka	ces	Delikatesse	deu	157
lahůdka	ces	Delikatesse	deu	157
blbeček	ces	Depp	deu	157
buřinka	ces	Derby	deu	157
kopřivka	ces	Dermatologie	deu	157
stolička	ces	Derrière	fra	211
prádélko	ces	Dessous	deu	157
obrázek	ces	Diagramm	deu	157
čelenka	ces	Diadem	deu	157
korunka	ces	Diadem	deu	157
poutko	ces	Dichtkörper	deu	157
poutko	ces	Dichtungshülse	deu	157
zlodějíček	ces	Dieb	deu	157
palubka	ces	Diele	deu	157
úterek	ces	Dienstag	deu	157
rosička	ces	Digitaria Decumbens	deu	157
rosička	ces	Digitaria decumbens	eng	187
rosička	ces	Digitaria decumbens	fra	211
rosička	ces	Digitaria decumbens	spa	666
rosička	ces	Digitaria Exilis	deu	157
rosička	ces	Digitaria exilis	eng	187
rosička	ces	Digitaria exilis	fra	211
rosička	ces	Digitaria exilis	spa	666
rosička	ces	Digitaria Scalarum	deu	157
rosička	ces	Digitaria scalarum	eng	187
rosička	ces	Digitaria scalarum	fra	211
rosička	ces	Digitaria scalarum	spa	666
věcička	ces	Dingens	deu	157
věcička	ces	Dings	deu	157
věcička	ces	Dingsbums	deu	157
věcička	ces	Dingsda	deu	157
stvrzenka	ces	Diplom	deu	157
děvka	ces	Dirne	deu	157
nevěstka	ces	Dirne	deu	157
nevěstka	ces	Dirne	deu	157
děvka	ces	Dirne	deu	157
děvka	ces	Dirne	deu	157
nevěstka	ces	Dirne	deu	157
holčička	ces	Dirndel	deu	157
okrsek	ces	Distrikt	deu	157
dietetika	ces	Diätetik	deu	157
dietetika	ces	Diätetik	deu	157
dietetika	ces	Diätlehre	deu	157
dietetika	ces	Diätlehre	deu	157
dietetika	ces	Diäthetik	deu	157
dietetika	ces	Diätkunde	deu	157
dietetika	ces	Diätologie	deu	157
článek	ces	Dokument	deu	157
chocholík	ces	Dolde	deu	157
bouřka	ces	Donner	deu	157
bouřka	ces	Donnerkeil	deu	157
bouřka	ces	Donnerwetter	deu	157
dvojdomek	ces	Doppelhaus	deu	157
dvojdomek	ces	Doppelhaus	deu	157
křížek	ces	Doppelkreuz	deu	157
křížek	ces	Doppelkreuz	deu	157
dvojdomek	ces	Doppelhaushälfte	deu	157
dědinka	ces	Dorf	deu	157
krabička	ces	Dose	deu	157
schránka	ces	Dose	deu	157
ďáblík	ces	Drachenwurz	deu	157
hřebíček	ces	Drahtstift	deu	157
pilulka	ces	Dragée	deu	157
lanko	ces	Draht	deu	157
slávička	ces	Dreikantmuschel	deu	157
trojlístek	ces	Dreiblatt	deu	157
trojlístek	ces	Dreiblatt	deu	157
kolovrátek	ces	Drehorgel	deu	157
kolovrátek	ces	Drehorgel	deu	157
kolovrátek	ces	Drehleier	deu	157
štoček	ces	Druckstock	deu	157
blbeček	ces	Dummchen	deu	157
blbeček	ces	Dummerchen	deu	157
blbeček	ces	Dummkopf	deu	157
poutko	ces	Durchziehtülle	deu	157
kachlík	ces	Dutchware	eng	187
kachlík	ces	Dutch tile	eng	187
dynamika	ces	Dynamik	deu	157
kopřivka	ces	Dyskeratose	deu	157
dámička	ces	Dämchen	deu	157
dámička	ces	Dämlein	deu	157
dědinka	ces	Dörfchen	deu	157
vesnička	ces	Dörfchen	deu	157
hubička	ces	Düse	deu	157
koutek	ces	Eck	deu	157
koutek	ces	Ecke	deu	157
koutek	ces	Ecke	deu	157
mužíček	ces	Ehegatte	deu	157
mužíček	ces	Ehegemahl	deu	157
děvka	ces	Ehebrecherin	deu	157
sojka	ces	Eichelhäher	deu	157
sojka	ces	Eichelhäher	deu	157
sojka	ces	Eichelhäher	deu	157
sojka	ces	Eichelhäher	deu	157
sojka	ces	Eichelhäher	deu	157
sojka	ces	Eichelhäher	deu	157
sojka	ces	Eichelhäher	deu	157
sojka	ces	Eichelhäher	deu	157
mužíček	ces	Ehemännchen	deu	157
mužíček	ces	Ehemännchen	deu	157
mužíček	ces	Ehemann	deu	157
kousíček	ces	Ehle	deu	157
ostrůvek	ces	Eiland	deu	157
ostrůvek	ces	Eiland	deu	157
stránka	ces	Eigenschaft	deu	157
slabůstka	ces	Eigenheit	deu	157
jednotka	ces	Einheit	deu	157
jednotka	ces	Einheit	deu	157
jednotka	ces	Einheit	deu	157
jednotka	ces	Einheit	deu	157
jednotka	ces	Einheit	deu	157
jednotka	ces	Einheit	deu	157
jednotka	ces	Einheit	deu	157
jednotka	ces	Einheit	deu	157
jednotka	ces	Einheit	deu	157
jednotka	ces	Einheit	deu	157
jednotka	ces	Einheit	deu	157
jednotka	ces	Einheit	deu	157
jednotka	ces	Einigkeit	deu	157
jednotka	ces	Einigkeit	deu	157
jednotka	ces	Einer	deu	157
jednotka	ces	Einer	deu	157
blbeček	ces	Einfaltspinsel	deu	157
kašička	ces	Einheitsbrei	deu	157
doručenka	ces	Einlieferungsschein	deu	157
pomůcka	ces	Einrichtung	deu	157
samotka	ces	Einzelzelle	deu	157
chladnička	ces	Eiskasten	deu	157
lednička	ces	Eiskasten	deu	157
chladnička	ces	Eiskasten	deu	157
mraznička	ces	Eiskasten	deu	157
chladnička	ces	Eiskasten	deu	157
lednička	ces	Eiskasten	deu	157
ocelek	ces	Eisenspat	deu	157
kopeček	ces	Eishügel	deu	157
ocelek	ces	Eisenmeteorit	deu	157
ledňáček	ces	Eisvogel	deu	157
ledňáček	ces	Eisvogel	deu	157
ledňáček	ces	Eisvogel	deu	157
ledňáček	ces	Eisvogel	deu	157
ledňáček	ces	Eisvogel	deu	157
ledňáček	ces	Eisvogel	deu	157
ledňáček	ces	Eisvogel	deu	157
ledňáček	ces	Eisvogel	deu	157
ledňáček	ces	Eisvogel	deu	157
ledňáček	ces	Eisvogel	deu	157
ledňáček	ces	Eisvogel	deu	157
chladnička	ces	Eisschrank	deu	157
lednička	ces	Eisschrank	deu	157
chladnička	ces	Eisschrank	deu	157
lednička	ces	Eisschrank	deu	157
chladnička	ces	Eisschrank	deu	157
lednička	ces	Eisschrank	deu	157
chladnička	ces	Eisschrank	deu	157
lednička	ces	Eisschrank	deu	157
jelítko	ces	Ekchymose	deu	157
skřítek	ces	Elbe	deu	157
rarášek	ces	Elbe	deu	157
čertík	ces	Elbe	deu	157
článek	ces	Element	deu	157
bahnička	ces	Eleocharis	eng	187
bahnička	ces	Eleocharis	spa	666
skřítek	ces	Elf	deu	157
skřítek	ces	Elf	deu	157
rarášek	ces	Elf	deu	157
čertík	ces	Elf	deu	157
skřítek	ces	Elfe	deu	157
skřítek	ces	Elfe	deu	157
rarášek	ces	Elfe	deu	157
čertík	ces	Elfe	deu	157
skřítek	ces	Elfen…	deu	157
lopatka	ces	Elle	deu	157
zárodek	ces	Embryo	deu	157
zárodek	ces	Embryo	deu	157
zárodek	ces	Embryo	deu	157
stvrzenka	ces	Empfangsbestätigung	deu	157
stvrzenka	ces	Empfangsbestätigung	deu	157
stvrzenka	ces	Empfehlungsschreiben	deu	157
stvrzenka	ces	Empfangsschein	deu	157
hubička	ces	Endstück	deu	157
andílek	ces	Engelchen	deu	157
andělíček	ces	Engelchen	deu	157
andělíček	ces	Engelein	deu	157
kachnička	ces	Entchen	deu	157
kachňátko	ces	Entchen	deu	157
kachňátko	ces	Entlein	deu	157
omluvenka	ces	Entschuldigung	deu	157
náčrtek	ces	Entwurf	deu	157
přeslička	ces	Equisetum	eng	187
přeslička	ces	Equisetopsida	spa	666
přeslička	ces	Equisetum	fra	211
hrášek	ces	Erbse	deu	157
hrášek	ces	Erbse	deu	157
hrášek	ces	Erbse	deu	157
hrášek	ces	Erbsen	deu	157
novinka	ces	Erfindung	deu	157
stvrzenka	ces	Erhalten	deu	157
dovolenka	ces	Erlaubnisschein	deu	157
dietetika	ces	Ernährungslehre	deu	157
blbeček	ces	Esel	deu	157
stravenka	ces	Essenmarke	deu	157
stravenka	ces	Essensbon	deu	157
stravenka	ces	Essenscoupon	deu	157
stravenka	ces	Essensgutschein	deu	157
stravenka	ces	Essensmarke	deu	157
sýček	ces	Eule	deu	157
sovička	ces	Eule	deu	157
tabletka	ces	Eukalyptusbonbon	deu	157
bradavka	ces	Euter	deu	157
skřítek	ces	Elb	deu	157
skřítek	ces	Elb	deu	157
rarášek	ces	Elb	deu	157
čertík	ces	Elb	deu	157
kopřivka	ces	Exanthem	deu	157
linka	ces	Fahrtstrecke	deu	157
linka	ces	Fahrtverlauf	deu	157
linka	ces	Fahrweg	deu	157
lahůdka	ces	Faktum	deu	157
léčka	ces	Falle	deu	157
léčka	ces	Falle	deu	157
léčka	ces	Fallstrick	deu	157
vráska	ces	Falte	deu	157
vráska	ces	Falte	deu	157
vráska	ces	Falte	deu	157
vráska	ces	Falte	deu	157
léčka	ces	Fallgrube	deu	157
drážka	ces	Falz	deu	157
drážka	ces	Falz	deu	157
hospodyňka	ces	Familienfürsorger	deu	157
hospodyňka	ces	Familienfürsorgerin	deu	157
kudlanka	ces	Fangschrecke	deu	157
kudlanka	ces	Fangschreckenkrebs	deu	157
nitka	ces	Faser	deu	157
drátek	ces	Faser	deu	157
nitka	ces	Faser	deu	157
zdířka	ces	Fassung	deu	157
kohoutek	ces	Fasshahn	deu	157
kohoutek	ces	Fasszapfen	deu	157
svazeček	ces	Faszikel	deu	157
tatínek	ces	Father	eng	187
tatíček	ces	Father	eng	187
bečička	ces	Faß	deu	157
skřítek	ces	Fee	deu	157
skřítek	ces	Fee	deu	157
rarášek	ces	Fee	deu	157
čertík	ces	Fee	deu	157
schodek	ces	Fehlbetrag	deu	157
schodek	ces	Fehlbetrag	deu	157
schodek	ces	Fehlmenge	deu	157
schodek	ces	Fehlmenge	deu	157
lahůdka	ces	Feinkost	deu	157
večírek	ces	Feier	deu	157
schodek	ces	Fehler	deu	157
schodek	ces	Fehlbestand	deu	157
políčko	ces	Feld	deu	157
ráfek	ces	Felge	deu	157
ráfek	ces	Felge	deu	157
králík	ces	Feldhase	deu	157
špička	ces	Felsturm	deu	157
špička	ces	Felsnadel	deu	157
polička	ces	Felsbank	deu	157
lopatka	ces	Femur	deu	157
okénko	ces	Fenster	deu	157
drážka	ces	Fensteranschlag	deu	157
žlábek	ces	Fensteranschlag	deu	157
selátko	ces	Ferkel	deu	157
prasátko	ces	Ferkel	deu	157
selátko	ces	Ferkel	deu	157
vepřík	ces	Ferkel	deu	157
prasátko	ces	Ferkelchen	deu	157
dovolenka	ces	Ferien	deu	157
večírek	ces	Fest	deu	157
večírek	ces	Fest	deu	157
želízka	ces	Fesseln	deu	157
večírek	ces	Festessen	deu	157
pazourek	ces	Feuerstein	deu	157
pazourek	ces	Feuerstein	deu	157
večírek	ces	Fete	deu	157
lopatka	ces	Fibula	deu	157
figurka	ces	Figur	deu	157
soška	ces	Figur	deu	157
soška	ces	Figurine	deu	157
soška	ces	Figürchen	deu	157
vrstvička	ces	Film	deu	157
buřinka	ces	Filzhut	deu	157
plůdek	ces	Fischlarve	deu	157
volavka	ces	Fischreiher	deu	157
volavka	ces	Fischreiher	deu	157
volavka	ces	Fischreiher	deu	157
rybka	ces	Fischchen	deu	157
pastorek	ces	Fittich	deu	157
praporek	ces	Flagge	deu	157
ampulka	ces	Flakon	deu	157
lahvička	ces	Flakon	deu	157
nádobka	ces	Flakon	deu	157
kladka	ces	Flaschenzug	deu	157
kladka	ces	Flaschenzug	deu	157
kladka	ces	Flaschenzug	deu	157
kladka	ces	Flaschenzug	deu	157
lahvička	ces	Flasche	deu	157
mozeček	ces	Fleischabfall	deu	157
paštička	ces	Fleischpastete	deu	157
kachlík	ces	Fliese	deu	157
pazourek	ces	Flint	deu	157
kachlík	ces	Fliesen	deu	157
děvka	ces	Flittchen	deu	157
nevěstka	ces	Flittchen	deu	157
děvka	ces	Flittchen	deu	157
děvka	ces	Flittchen	deu	157
dráček	ces	Flugdrachen	deu	157
popílek	ces	Flugasche	deu	157
aerolinka	ces	Fluggesellschaft	deu	157
knížka	ces	Flugblatt	deu	157
linka	ces	Flugbahn	deu	157
aerolinka	ces	Fluglinie	deu	157
letenka	ces	Flugschein	deu	157
letenka	ces	Flugticket	deu	157
knížka	ces	Flugzettel	deu	157
lahvička	ces	Fläschchen	deu	157
ampulka	ces	Fläschchen	deu	157
lahvička	ces	Fläschchen	deu	157
nádobka	ces	Fläschchen	deu	157
píšťalka	ces	Flöte	deu	157
knížka	ces	Flyer	deu	157
hříbátko	ces	Fohlen	deu	157
klisnička	ces	Fohlen	deu	157
kobylka	ces	Fohlen	deu	157
šeptálek	ces	Flüsternde	deu	157
šeptálek	ces	Flüsternder	deu	157
pastorek	ces	Flügelspitze	deu	157
pramének	ces	Flüsschen	deu	157
zadeček	ces	Hinterteil	deu	157
stolička	ces	Hinterteil	deu	157
rosička	ces	Fonio	deu	157
studánka	ces	Fontäne	deu	157
obrázek	ces	Foto	deu	157
obrázek	ces	Fotoaufnahme	deu	157
obrázek	ces	Fotografie	deu	157
obrázek	ces	Fotografieren	deu	157
obrázek	ces	Fotographie	deu	157
fregatka	ces	Fragata	spa	666
párek	ces	Frankfurter	deu	157
úšklebek	ces	Fratze	deu	157
ženuška	ces	Frauchen	deu	157
fregatka	ces	Fregatte	deu	157
fregatka	ces	Fregat	nld	512
koníček	ces	Freizeitbeschäftigung	deu	157
děvka	ces	Freudenmädchen	deu	157
nevěstka	ces	Freudenmädchen	deu	157
holička	ces	Friseur	deu	157
holička	ces	Friseurin	deu	157
holička	ces	Friseuse	deu	157
prasátko	ces	Frischling	deu	157
selátko	ces	Frischling	deu	157
vepřík	ces	Frischling	deu	157
frézka	ces	Fräse	deu	157
frézka	ces	Fräse	deu	157
frézka	ces	Fräsmaschine	deu	157
frézka	ces	Fräsmaschine	deu	157
frézka	ces	Fräsmaschine	deu	157
frézka	ces	Fräsmaschine	deu	157
fregatka	ces	Frégate	fra	211
vozíček	ces	Fuder	deu	157
vozíček	ces	Fuhre	deu	157
vozíček	ces	Fuhrwerk	deu	157
drážka	ces	Fuge	deu	157
rosička	ces	Fundi	deu	157
vráska	ces	Furche	deu	157
vřídek	ces	Furunkel	deu	157
rohožka	ces	Fußabstreifer	deu	157
rohožka	ces	Fußabstreifer	deu	157
rohožka	ces	Fußabtreter	deu	157
cestička	ces	Fußweg	deu	157
cestička	ces	Fußweg	deu	157
chodníček	ces	Fußweg	deu	157
cestička	ces	Fußweg	deu	157
pěšinka	ces	Fußweg	deu	157
cestička	ces	Fußweg	deu	157
cestička	ces	Fußweg	deu	157
patka	ces	Fußgestell	deu	157
rohožka	ces	Fußmatte	deu	157
rohožka	ces	Fußmatte	deu	157
rohožka	ces	Fußmatte	deu	157
cestička	ces	Fußpfad	deu	157
praporčík	ces	Fähnrich	deu	157
bečička	ces	Fäßchen	deu	157
korouhvička	ces	Fähnchen im Wind	deu	157
vozíček	ces	Förderwagen	deu	157
pomůcka	ces	Förderung	deu	157
pomůcka	ces	Förderung	deu	157
pomůcka	ces	Förderungsmittel	deu	157
pomůcka	ces	Förderungsmittel	deu	157
hříbátko	ces	Füllen	deu	157
klisnička	ces	Füllen	deu	157
kobylka	ces	Füllen	deu	157
násadka	ces	Füller	deu	157
násadka	ces	Füllfederhalter	deu	157
kladka	ces	Führungsrad	deu	157
vidlička	ces	Gabel	deu	157
vidlička	ces	Gabel	deu	157
vidlička	ces	Gabel	deu	157
vidlička	ces	Gabel	deu	157
vidlička	ces	Gabel	deu	157
vidlička	ces	Gabel	deu	157
vidlička	ces	Gabel	deu	157
vidlička	ces	Gabel	deu	157
vidlička	ces	Gabel	deu	157
vidlička	ces	Gabel	deu	157
vidlička	ces	Gabel	deu	157
vidlička	ces	Gabel	deu	157
ulička	ces	Gang	deu	157
krevetka	ces	Garnele	deu	157
zahrádka	ces	Garten	deu	157
zahrádka	ces	Garten	deu	157
dvorek	ces	Garten	deu	157
besídka	ces	Gartenhaus	deu	157
besídka	ces	Gartenlaube	deu	157
besídka	ces	Gartenlaube	deu	157
hvozdík	ces	Gartennelke	deu	157
křížek	ces	Gartenzaun	deu	157
ulička	ces	Gartenweg	deu	157
dvorek	ces	Garten hinter dem Haus	deu	157
dvorek	ces	Garten…	deu	157
zahrádka	ces	Gartenanlage	deu	157
ulička	ces	Gasse	deu	157
ulička	ces	Gasse	deu	157
ulička	ces	Gasse	deu	157
ulička	ces	Gasse	deu	157
mužíček	ces	Gatte	deu	157
okrsek	ces	Gau	deu	157
kroužek	ces	Gebinde	deu	157
věneček	ces	Gebinde	deu	157
okrsek	ces	Gebiet	deu	157
kopeček	ces	Gebirge	deu	157
pomlčka	ces	Gedankenstrich	deu	157
pomlčka	ces	Gedankenstrich	deu	157
mraznička	ces	Gefrierschrank	deu	157
mraznička	ces	Gefrierschrank	deu	157
mraznička	ces	Gefrierschrank	deu	157
mraznička	ces	Gefriertruhe	deu	157
mraznička	ces	Gefriertruhe	deu	157
mraznička	ces	Gefrierkammer	deu	157
mraznička	ces	Gefriermaschine	deu	157
mraznička	ces	Gefrierraum	deu	157
okrsek	ces	Gegend	deu	157
bubínek	ces	Gehörgang	deu	157
hájek	ces	Gehölz	deu	157
bičík	ces	Geißel	deu	157
úsměšek	ces	Gejohle	deu	157
kufřík	ces	Geldbeutel	deu	157
miláček	ces	Geliebter	deu	157
drahoušek	ces	Geliebter	deu	157
miláček	ces	Geliebter	deu	157
zlodějíček	ces	Gelegenheitsdieb	deu	157
drahoušek	ces	Geliebte	deu	157
miláček	ces	Geliebte	deu	157
prasátko	ces	Geldtopf	deu	157
drahoušek	ces	Geliebten	deu	157
miláček	ces	Geliebten	deu	157
směska	ces	Gemengsel	deu	157
mužíček	ces	Gemahl	deu	157
choutka	ces	Gelüst	deu	157
okrsek	ces	Gemarkung	deu	157
okrsek	ces	Gemeindegebiet	deu	157
krček	ces	Genick	deu	157
kvasinka	ces	Germ	deu	157
kvasinka	ces	Germ	deu	157
nádobíčko	ces	Gerät	deu	157
součástka	ces	Gerät	deu	157
strojek	ces	Gerät	deu	157
věcička	ces	Gerät	deu	157
písnička	ces	Gesangsstück	deu	157
křemínek	ces	Geschiebe	deu	157
valounek	ces	Geschiebe	deu	157
večírek	ces	Gesellschaft	deu	157
mužíček	ces	Gespons	deu	157
polička	ces	Gesims	deu	157
zrnko	ces	Getreide	deu	157
zadeček	ces	Gesäß	deu	157
stolička	ces	Gesäß	deu	157
stolička	ces	Gesäss	deu	157
bouřka	ces	Gewitter	deu	157
bouřka	ces	Gewitter	deu	157
bouřka	ces	Gewitter	deu	157
bouřka	ces	Gewitter	deu	157
bouřka	ces	Gewitter	deu	157
bouřka	ces	Gewitter	deu	157
bouřka	ces	Gewitter	deu	157
bouřka	ces	Gewitter	deu	157
bouřka	ces	Gewitter	deu	157
bouřka	ces	Gewitter	deu	157
bouřka	ces	Gewitter	deu	157
bouřka	ces	Gewitter	deu	157
bouřka	ces	Gewitter	deu	157
činka	ces	Gewicht	deu	157
bouřka	ces	Gewittersturm	deu	157
pastorek	ces	Getrieberad	deu	157
hřebíček	ces	Gewürznelke	deu	157
hřebíček	ces	Gewürznelke	deu	157
hřebíček	ces	Gewürznelke	deu	157
hřebíček	ces	Gewürznelke	deu	157
konvička	ces	Gießkanne	deu	157
kladka	ces	Gien	deu	157
kladka	ces	Gien	deu	157
vodka	ces	Gin	deu	157
truhlík	ces	Gimpel	deu	157
vrcholek	ces	Gipfel	deu	157
vršek	ces	Gipfel	deu	157
vrcholek	ces	Gipfel	deu	157
vrcholek	ces	Gipfel	deu	157
vrcholek	ces	Gipfel	deu	157
vršek	ces	Gipfel	deu	157
vrcholek	ces	Gipfel	deu	157
slovníček	ces	Glossar	deu	157
kroužek	ces	Girlande	deu	157
věneček	ces	Girlande	deu	157
mřížka	ces	Gitternetzlinien	deu	157
mřížka	ces	Gitter	deu	157
mřížka	ces	Gitter	deu	157
mřížka	ces	Gitter	deu	157
mřížka	ces	Gitter	deu	157
mřížka	ces	Gitter	deu	157
mřížka	ces	Gitterwerk	deu	157
mřížka	ces	Gitterzaun	deu	157
mřížka	ces	Gitterrost	deu	157
mečík	ces	Gladiole	deu	157
mečík	ces	Gladiole	deu	157
mečík	ces	Gladiole	deu	157
mečík	ces	Gladiole	deu	157
mečík	ces	Gladiole	deu	157
mečík	ces	Gladiole	deu	157
sklenka	ces	Glas	deu	157
sklíčko	ces	Glas	deu	157
sklenička	ces	Glas	deu	157
nádobka	ces	Glas	deu	157
sklenička	ces	Glas	deu	157
sklenka	ces	Glas	deu	157
lopatka	ces	Gliedmassenknochen	deu	157
článek	ces	Glied	deu	157
článek	ces	Glied	deu	157
sklenička	ces	Gläschen	deu	157
lampička	ces	Glühbirne	deu	157
lampička	ces	Glühlampe	deu	157
skřítek	ces	Gnom	deu	157
skřítek	ces	Gnom	deu	157
skřítek	ces	Gnom	deu	157
prsteníček	ces	Goldfinger	deu	157
hrudka	ces	Goldklumpen	deu	157
kudlanka	ces	Gottesanbeterin	deu	157
kudlanka	ces	Gottesanbeterin	deu	157
kudlanka	ces	Gottesanbeterin	deu	157
kudlanka	ces	Gottesanbeterin	deu	157
střevlíček	ces	Grabkäfer	deu	157
součástka	ces	Grafikobjekt	deu	157
strojek	ces	Grafikobjekt	deu	157
věcička	ces	Grafikobjekt	deu	157
zrnko	ces	Gran	deu	157
brusinka	ces	Granten	deu	157
brusinka	ces	Granten	deu	157
kobylka	ces	Grashüpfer	deu	157
kobylka	ces	Grashüpfer	deu	157
obrázek	ces	Graphikdatei	deu	157
výronek	ces	Grat	deu	157
volavka	ces	Graureiher	deu	157
kobylka	ces	Graßhüpfer	deu	157
stařenka	ces	Greisin	deu	157
úšklebek	ces	Grimasse	deu	157
úšklebek	ces	Grinsen	deu	157
poutko	ces	Grommet	deu	157
křemínek	ces	Grobkies	deu	157
valounek	ces	Grobkies	deu	157
vranka	ces	Groppe	deu	157
vranka	ces	Groppe	deu	157
dědeček	ces	Grossvater	deu	157
babička	ces	Grossmutter	deu	157
jeskyňka	ces	Grotte	deu	157
jeskyňka	ces	Grotte	deu	157
dědeček	ces	Großvater	deu	157
dědeček	ces	Großvater	deu	157
dědeček	ces	Großvater	deu	157
dědeček	ces	Großvater	deu	157
dědek	ces	Großvater	deu	157
dědeček	ces	Großvater	deu	157
dědeček	ces	Großvater	deu	157
dědeček	ces	Großvater	deu	157
dědeček	ces	Großvater	deu	157
babička	ces	Großmutter	deu	157
babička	ces	Großmutter	deu	157
babička	ces	Großmutter	deu	157
babička	ces	Großmutter	deu	157
babička	ces	Großmutter	deu	157
babička	ces	Großmutter	deu	157
babička	ces	Großmutter	deu	157
babička	ces	Großmutter	deu	157
babička	ces	Großmutter	deu	157
babička	ces	Großmutter	deu	157
babička	ces	Großmutter	deu	157
babička	ces	Großmutter	deu	157
babička	ces	Großmutti	deu	157
dědeček	ces	Großpapa	deu	157
babička	ces	Großmama	deu	157
brusinka	ces	Großfrüchtige Moosbeere	deu	157
dolíček	ces	Grübchen	deu	157
parčík	ces	Grünanlage	deu	157
gumička	ces	Gummiband	deu	157
gumička	ces	Gummiband	deu	157
gumička	ces	Gummiband	deu	157
gumička	ces	Gummiring	deu	157
gumička	ces	Gummiringerl	deu	157
potvrzenka	ces	Gutschein	deu	157
sedmikráska	ces	Gänseblümchen	deu	157
sedmikráska	ces	Gänseblümchen	deu	157
sedmikráska	ces	Gänseblümchen	deu	157
sedmikráska	ces	Gänseblümchen	deu	157
chudobka	ces	Gänseblümchen	deu	157
chudobka	ces	Gänseblümchen	deu	157
sedmikráska	ces	Gänseblümchen	deu	157
kvasinka	ces	Gärungspilz	deu	157
ulička	ces	Gässchen	deu	157
bůžek	ces	Götze	deu	157
bůžek	ces	Götze	deu	157
vodík	ces	H	eng	187
vlásek	ces	Haarfeder	deu	157
kořínek	ces	Haarwurzel	deu	157
jezulátko	ces	Haberkornhütchen	deu	157
sekáček	ces	Hackmesser	deu	157
sekáček	ces	Hackmesser	deu	157
prkýnko	ces	Hackbrett	deu	157
prkénko	ces	Hackbrett	deu	157
sekáček	ces	Hackbeil	deu	157
motyčka	ces	Hacke	deu	157
šípek	ces	Hagebutte	deu	157
šípek	ces	Hagebutte	deu	157
šípek	ces	Hagebutte	deu	157
šípek	ces	Hagebutte	deu	157
kohoutek	ces	Hahn	deu	157
kohoutek	ces	Hahn	deu	157
kohoutek	ces	Hahn	deu	157
kohoutek	ces	Hahn	deu	157
kohoutek	ces	Hahn	deu	157
kohoutek	ces	Hahn	deu	157
kohoutek	ces	Hahn	deu	157
kohoutek	ces	Hahn	deu	157
hřebínek	ces	Hahnenkamm	deu	157
hřebínek	ces	Hahnenkamm	deu	157
hřebínek	ces	Hahnenkamm	deu	157
holubička	ces	Hahnenfuß	deu	157
holubička	ces	Hahnenfußgewächs	deu	157
hájek	ces	Hain	deu	157
háček	ces	Haken	deu	157
háček	ces	Haken	deu	157
háček	ces	Haken	deu	157
háček	ces	Haken	deu	157
karabinka	ces	Halbmondring	deu	157
krček	ces	Hals	deu	157
krček	ces	Hals	deu	157
řetízek	ces	Halskette	deu	157
řetízek	ces	Halskette	deu	157
krejzlík	ces	Halskrause	deu	157
límeček	ces	Halskragen	deu	157
řemínek	ces	Haltegurt	deu	157
řemínek	ces	Halteleine	deu	157
řetízek	ces	Halsbinde	deu	157
blázínek	ces	Hals über Kopf	deu	157
kladívko	ces	Hammer	deu	157
kladívko	ces	Hammer	deu	157
